incoming_channel_id,outgoing_channel_id,amount_in_msat,amount_out_msat,expiry_in_height,expiry_out_height,incoming_endorsed,forwarding_outcome,incoming_revenue,outgoing_reputation,htlc_risk,in_flight_risk,slots_available,liquidity_available
415615395364864,412316860481536,30192,30192,80,40,Unendorsed,Unendorsed,44453957351,0,0,0,241,50000000000
412316860481536,415615395364864,3285,2283,368,224,Unendorsed,Unendorsed,23775088200,104676318,2457906,0,241,49997500000
412316860481536,415615395364864,1019,19,328,184,Unendorsed,Unendorsed,23773768975,104676836,2186000,0,241,49997500000
421112953503744,415615395364864,1004,4,328,184,Unendorsed,Unendorsed,14140777043,104676460,2186000,0,241,49997500000
409018325598208,412316860481536,15663,15663,80,40,Unendorsed,Unendorsed,8130139253,0,0,0,241,50000000000
412316860481536,415615395364864,1912090,1909183,328,184,Unendorsed,Unendorsed,23765370225,104675754,6354702,0,241,49997500000
412316860481536,415615395364864,2330,1329,408,264,Unendorsed,Unendorsed,23764468690,104678329,2722720,0,241,49997500000
409018325598208,412316860481536,10421,10421,80,40,Unendorsed,Unendorsed,8127816712,0,0,0,241,50000000000
415615395364864,412316860481536,3144,3144,80,40,Unendorsed,Unendorsed,44422338501,0,0,0,241,50000000000
415615395364864,412316860481536,1543,1543,80,40,Unendorsed,Unendorsed,44421958335,0,0,0,241,50000000000
412316860481536,415615395364864,4179,3176,328,184,Unendorsed,Unendorsed,23755648432,104676092,2192558,0,241,49997500000
412316860481536,415615395364864,1056,56,328,184,Unendorsed,Unendorsed,23754783931,104676777,2186000,0,241,49997500000
412316860481536,409018325598208,66810,65745,200,120,Unendorsed,Unendorsed,23753613393,12303547,1419645,0,241,12500000000
409018325598208,415615395364864,1022,22,328,184,Unendorsed,Unendorsed,8124421647,104676751,2186000,0,241,49997500000
409018325598208,415615395364864,1595,595,328,184,Unendorsed,Unendorsed,8124127278,104677434,2186000,0,241,49997500000
409018325598208,415615395364864,1007,7,328,184,Unendorsed,Unendorsed,8123588754,104677855,2186000,0,241,49997500000
412316860481536,411217348853760,6601,6598,494,414,Unendorsed,NoResources,23749238193,1363403,9879,0,0,0
421112953503744,411217348853760,300481,300331,494,414,Unendorsed,NoResources,14128298696,1363402,493950,0,0,0
412316860481536,415615395364864,13738,12726,328,184,Unendorsed,Unendorsed,23748750225,104678560,2212232,0,241,49997500000
421112953503744,415615395364864,1303,303,328,184,Unendorsed,Unendorsed,14127998835,104678484,2186000,0,241,49997500000
421112953503744,415615395364864,1066,66,328,184,Unendorsed,Unendorsed,14127540293,104680213,2186000,0,241,49997500000
421112953503744,415615395364864,2017,1016,328,184,Unendorsed,Unendorsed,14127493467,104680184,2188186,0,241,49997500000
409018325598208,415615395364864,1019,19,328,184,Unendorsed,Unendorsed,8122286604,104681468,2186000,0,241,49997500000
412316860481536,415615395364864,30895,29866,328,184,Unendorsed,Unendorsed,23741389245,104680868,2249394,0,241,49997500000
412316860481536,411217348853760,8181,8177,494,414,Unendorsed,NoResources,23739250074,1363355,13172,0,0,0
409018325598208,415615395364864,1025,25,328,184,Unendorsed,Unendorsed,8119717761,104680737,2186000,0,241,49997500000
420013441875968,415615395364864,50844,49795,328,184,Unendorsed,Unendorsed,62099159556,104681573,2293114,0,241,49997500000
415615395364864,412316860481536,106615,106615,80,40,Unendorsed,Unendorsed,44382874442,0,0,0,241,50000000000
420013441875968,411217348853760,2651,2650,300,220,Unendorsed,NoResources,62096782149,1363344,2000,0,0,0
415615395364864,412316860481536,3954,3954,80,40,Unendorsed,Unendorsed,44379096385,0,0,0,241,50000000000
