incoming_channel_id,outgoing_channel_id,amount_in_msat,amount_out_msat,expiry_in_height,expiry_out_height,incoming_endorsed,forwarding_outcome,incoming_revenue,outgoing_reputation,htlc_risk,in_flight_risk,slots_available,liquidity_available
399122720948224,369435906998272,1001,1,510,366,Unendorsed,Unendorsed,16897181,21237163,3400000,0,241,10000000000
415615395364864,399122720948224,43069,42028,224,80,Unendorsed,Unendorsed,48910387,100571813,1554213,0,241,50000000000
414515883737088,369435906998272,92875,91830,510,366,Unendorsed,Unendorsed,37072011,21237874,3553000,0,241,10000000000
415615395364864,399122720948224,2837,1836,224,80,Unendorsed,Unendorsed,48902147,100571264,1494493,0,241,50000000000
415615395364864,399122720948224,24973,23950,304,160,Unendorsed,Unendorsed,48901772,100572029,2072598,0,241,50000000000
381530534903808,415615395364864,1802,1801,229,189,Unendorsed,Unendorsed,21654430,85082039,1526,0,241,49997500000
415615395364864,399122720948224,72933,71862,304,160,Unendorsed,Unendorsed,48900532,100571816,2169846,0,241,50000000000
414515883737088,381530534903808,10990,9986,304,160,Unendorsed,Unendorsed,37064805,58510268,2034104,0,241,25000000000
415615395364864,399122720948224,990968,988981,304,160,Unendorsed,Unendorsed,48899084,100573302,4025662,0,241,50000000000
414515883737088,381530534903808,3502,2501,264,120,Unendorsed,Unendorsed,37063872,58511017,1761760,0,241,25000000000
399122720948224,381530534903808,1261560,1259932,264,120,Unendorsed,Unendorsed,16894608,58511931,2865280,0,241,25000000000
414515883737088,415615395364864,1953,1952,229,189,Unendorsed,Unendorsed,37063628,85080917,1526,0,241,49997500000
415615395364864,414515883737088,2211,211,220,80,Unendorsed,Unendorsed,48893700,89413072,2932000,0,241,49997500000
415615395364864,414515883737088,5862,3853,220,80,Unendorsed,Unendorsed,48891706,89414463,2945194,0,241,49997500000
414515883737088,394724674437120,2736,1736,344,200,Unendorsed,Unendorsed,37062626,42209884,2293000,0,241,50000000000
415615395364864,414515883737088,21032,18985,220,80,Unendorsed,Unendorsed,48890773,89416023,3000902,0,241,49997500000
369435906998272,414515883737088,2227,227,220,80,Unendorsed,Unendorsed,4995621,89416005,2932000,0,241,49997500000
369435906998272,415615395364864,87826,87761,229,189,Unendorsed,Unendorsed,4995612,85079637,99190,0,241,49997500000
414515883737088,394724674437120,3380,2379,344,200,Unendorsed,Unendorsed,37064904,42210621,2295293,0,241,50000000000
415615395364864,399122720948224,46214,45169,224,80,Unendorsed,Unendorsed,48891195,100570900,1560185,0,241,50000000000
414515883737088,369435906998272,1117,117,510,366,Unendorsed,Unendorsed,37063148,21237870,3400000,0,241,10000000000
414515883737088,415615395364864,2149130811,2147520171,264,224,Unendorsed,NoResources,37062603,85078671,2834726400,0,241,49997500000
415615395364864,414515883737088,3260,1257,220,80,Unendorsed,Unendorsed,48886542,89418945,2936398,0,241,49997500000
414515883737088,381530534903808,1009,9,264,120,Unendorsed,Unendorsed,37061007,58511419,1760000,0,241,25000000000
415615395364864,399122720948224,9444989,9434564,656,512,Unendorsed,Unendorsed,48883177,100570048,45588525,0,241,50000000000
399122720948224,415615395364864,221694,221528,229,189,Unendorsed,Unendorsed,16888509,85077413,253316,0,241,49997500000
415615395364864,399122720948224,2867,1866,224,80,Unendorsed,Unendorsed,48879911,100569488,1494493,0,241,50000000000
