incoming_channel_id,outgoing_channel_id,amount_in_msat,amount_out_msat,expiry_in_height,expiry_out_height,incoming_endorsed,forwarding_outcome,incoming_revenue,outgoing_reputation,htlc_risk,in_flight_risk,slots_available,liquidity_available
384829069787136,400222232576000,1001,1,328,184,Endorsed,NoReputation,2238777,70553595,2186000,70359080,241,50000000000
335351046537216,400222232576000,1001,1,328,184,Endorsed,NoReputation,1916166,70552641,2186000,70359080,241,50000000000
384829069787136,400222232576000,1049,49,328,184,Endorsed,NoReputation,2238125,70551881,2186000,70359080,241,50000000000
335351046537216,400222232576000,1130,130,328,184,Endorsed,NoReputation,1915857,70551692,2186000,70359080,241,50000000000
385928581414912,400222232576000,1866,866,328,184,Endorsed,NoReputation,1385496,70550964,2186000,70359080,241,50000000000
335351046537216,400222232576000,1001,1,328,184,Endorsed,NoReputation,1915582,70550847,2186000,70359080,241,50000000000
384829069787136,400222232576000,1013,13,328,184,Endorsed,NoReputation,2237091,70549165,2186000,70359080,241,50000000000
411217348853760,385928581414912,9221,8205,422,200,Endorsed,Endorsed,1798756,10591024,2858008,0,241,1000000000
384829069787136,400222232576000,1754,754,328,184,Endorsed,NoReputation,2236712,70548170,2186000,70359080,241,50000000000
373833953509376,335351046537216,139539,138401,424,280,Endorsed,NoReputation,634745,2952930,3215988,0,241,25000000000
384829069787136,400222232576000,1049,49,328,184,Endorsed,NoReputation,2236041,70546405,2186000,70359080,241,50000000000
384829069787136,400222232576000,1018,18,328,184,Endorsed,NoReputation,2235511,70545013,2186000,70359080,241,50000000000
400222232576000,335351046537216,1015,15,384,240,Endorsed,NoReputation,4082785,2952852,2560000,0,241,25000000000
373833953509376,400222232576000,1918,918,328,184,Endorsed,NoReputation,634464,70544020,2186000,70359080,241,50000000000
335351046537216,400222232576000,1168,168,328,184,Endorsed,NoReputation,1913210,70543564,2186000,70359080,241,50000000000
335351046537216,400222232576000,14437,13424,328,184,Endorsed,NoReputation,1912912,70542648,2214418,70359080,241,50000000000
384829069787136,400222232576000,1068,68,328,184,Endorsed,NoReputation,2234422,70542149,2186000,70359080,241,50000000000
384829069787136,400222232576000,1004,4,328,184,Endorsed,NoReputation,2234420,70542144,2186000,70359080,241,50000000000
384829069787136,400222232576000,1008,8,328,184,Endorsed,NoReputation,2234131,70541382,2186000,70359080,241,50000000000
385928581414912,400222232576000,45707,44663,328,184,Endorsed,NoReputation,1384179,70541060,2282184,70359080,241,50000000000
384829069787136,400222232576000,1015,15,328,184,Endorsed,NoReputation,2233719,70540297,2186000,70359080,241,50000000000
400222232576000,384829069787136,2180,180,220,80,Endorsed,NoReputation,4078160,18294118,2932000,14104912,241,500000000
335351046537216,400222232576000,1066,66,328,184,Endorsed,NoReputation,1911092,70537048,2186000,70359080,241,50000000000
373833953509376,400222232576000,1065,65,328,184,Endorsed,NoReputation,633613,70536128,2186000,70359080,241,50000000000
